pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result
520293025,cnf_proj/battleship-14-26-sat.cnf.xz,13219652,igrev2,34949,control_noelim.sh,568386,complete,217.452,218.468,529580,SAT-INCORRECT
520293027,cnf_proj/blocks-blocks-36-0.180-SAT.cnf.xz,13219755,igrev2,34949,control.sh,568380,complete,2824.68,2818.84,2655964,SAT-INCORRECT
520293028,cnf_proj/blocks-blocks-36-0.180-SAT.cnf.xz,13219755,igrev2,34949,control_noelim.sh,568386,complete,2888.1,2885.34,3132376,SAT-INCORRECT
520293030,cnf_proj/blocks-blocks-37-1.120-NOTKNOWN.cnf.xz,13219573,igrev2,34949,control.sh,568380,complete,648.648,643.153,1566840,UNSAT
520293031,cnf_proj/blocks-blocks-37-1.120-NOTKNOWN.cnf.xz,13219573,igrev2,34949,control_noelim.sh,568386,complete,453.336,448.228,1612536,UNSAT
520293033,cnf_proj/blocks-blocks-37-1.130-NOTKNOWN.cnf.xz,13219596,igrev2,34949,control.sh,568380,timeout (wallclock),4992.85,5000.01,5648264,UNSAT
520293034,cnf_proj/blocks-blocks-37-1.130-NOTKNOWN.cnf.xz,13219596,igrev2,34949,control_noelim.sh,568386,complete,4162.58,4162.15,3976232,UNSAT
520293036,cnf_proj/bv-term-small-rw_1294.smt2.cnf.xz,13219847,igrev2,34949,control.sh,568380,timeout (wallclock),4994.71,5000.02,359908,UNKNOWN
520293037,cnf_proj/bv-term-small-rw_1294.smt2.cnf.xz,13219847,igrev2,34949,control_noelim.sh,568386,timeout (wallclock),4995.67,5000.02,331436,UNKNOWN
520293039,cnf_proj/bv-term-small-rw_1492.smt2.cnf.xz,13219472,igrev2,34949,control.sh,568380,complete,0.095243,0.074998,113292,SAT-INCORRECT
520293040,cnf_proj/bv-term-small-rw_1492.smt2.cnf.xz,13219472,igrev2,34949,control_noelim.sh,568386,complete,0.095043,0.074842,113292,SAT-INCORRECT
520293042,cnf_proj/bvsdiv_19.smt2.cnf.xz,13219675,igrev2,34949,control.sh,568380,timeout (wallclock),4997.73,5000.02,1710704,UNSAT
520293043,cnf_proj/bvsdiv_19.smt2.cnf.xz,13219675,igrev2,34949,control_noelim.sh,568386,timeout (wallclock),4997.82,5000.01,2120340,UNSAT
520293045,cnf_proj/bvsmod_18.smt2.cnf.xz,13219635,igrev2,34949,control.sh,568380,timeout (wallclock),4992.74,5000.03,245180,UNKNOWN
520293046,cnf_proj/bvsmod_18.smt2.cnf.xz,13219635,igrev2,34949,control_noelim.sh,568386,timeout (wallclock),4995.95,5000.05,271656,UNKNOWN
520293048,cnf_proj/bvsmod_19.smt2.cnf.xz,13219724,igrev2,34949,control.sh,568380,timeout (wallclock),4980.72,5000.02,245588,UNKNOWN
520293049,cnf_proj/bvsmod_19.smt2.cnf.xz,13219724,igrev2,34949,control_noelim.sh,568386,timeout (wallclock),4996.59,5000.04,260476,UNKNOWN
520293051,cnf_proj/bvsub_08985.smt2.cnf.xz,13219470,igrev2,34949,control.sh,568380,complete,977.918,982.261,2268080,UNSAT
