pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result
521422297,cnf_proj/mp1-blockpuzzle_5x12_s6_free3.cnf.xz,13219531,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4973.56,5000.02,750036.0,UNKNOWN
521422298,cnf_proj/mp1-blockpuzzle_9x9_s1_free8.cnf.xz,13219545,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4974.59,5000.02,1492732.0,UNKNOWN
521422299,cnf_proj/mp1-blockpuzzle_9x9_s5_free3.cnf.xz,13219617,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4976.25,5000.02,1099292.0,UNKNOWN
521422300,cnf_proj/mp1-bsat201-707.cnf.xz,13219690,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4985.66,5000.11,347664.0,UNKNOWN
521422301,cnf_proj/mp1-bsat210-739.cnf.xz,13219846,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4984.22,5000.06,346620.0,UNKNOWN
521422302,cnf_proj/mp1-klieber2017s-0300-034-t12.cnf.xz,13219488,lastuip_final_test,35102,control.lastuip,572387,complete,169.608,169.911,279804.0,SAT-INCORRECT
521422303,cnf_proj/mp1-klieber2017s-0490-024-t12.cnf.xz,13219643,lastuip_final_test,35102,control.lastuip,572387,complete,374.752,375.43,307320.0,SAT-INCORRECT
521422304,cnf_proj/mp1-klieber2017s-1000-023-eq.cnf.xz,13219634,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4988.87,5000.03,4229356.0,UNSAT
521422305,cnf_proj/mp1-klieber2017s-1000-024-eq.cnf.xz,13219584,lastuip_final_test,35102,control.lastuip,572387,complete,2099.88,2102.69,1979824.0,UNSAT
521422306,cnf_proj/mp1-klieber2017s-1200-022-eq.cnf.xz,13219501,lastuip_final_test,35102,control.lastuip,572387,complete,4835.06,4837.83,2879616.0,UNSAT
521422307,cnf_proj/mp1-klieber2017s-2000-022-eq.cnf.xz,13219559,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4988.26,5000.11,6153800.0,UNSAT
521422308,cnf_proj/mp1-Nb6T06.cnf.xz,13219473,lastuip_final_test,35102,control.lastuip,572387,complete,52.4688,52.5329,292140.0,UNSAT
521422309,cnf_proj/mp1-Nb6T07.cnf.xz,13219772,lastuip_final_test,35102,control.lastuip,572387,complete,4117.81,4120.14,3046980.0,UNSAT
521422310,cnf_proj/mp1-Nb7T44.cnf.xz,13219551,lastuip_final_test,35102,control.lastuip,572387,complete,30.762,31.6285,371608.0,SAT-INCORRECT
521422311,cnf_proj/mp1-Nb7T46.cnf.xz,13219479,lastuip_final_test,35102,control.lastuip,572387,complete,3.44449,3.44316,297052.0,SAT-INCORRECT
521422312,cnf_proj/mp1-squ_ali_s10x10_c39_abio_SAT.cnf.xz,13219759,lastuip_final_test,35102,control.lastuip,572387,complete,289.007,292.124,319680.0,SAT-INCORRECT
521422313,cnf_proj/mp1-squ_any_s09x07_c27_abix_UNS.cnf.xz,13219787,lastuip_final_test,35102,control.lastuip,572387,timeout (wallclock),4995.75,5000.04,3046828.0,UNSAT
521422314,cnf_proj/mp1-tri_ali_s11_c35_abix_UNS.cnf.xz,13219533,lastuip_final_test,35102,control.lastuip,572387,complete,1625.59,1626.63,1409516.0,UNSAT
521422315,cnf_proj/mp1-tri_ali_s11_c35_bail_UNS.cnf.xz,13219790,lastuip_final_test,35102,control.lastuip,572387,complete,1250.06,1251.14,1029400.0,UNSAT
521422316,cnf_proj/MVD_ADS_S10_5_6.cnf.xz,13219457,lastuip_final_test,35102,control.lastuip,572387,complete,2.45829,2.45146,326624.0,UNSAT
521422317,cnf_proj/MVD_ADS_S10_6_6.cnf.xz,13219830,lastuip_final_test,35102,control.lastuip,572387,complete,13.5497,13.5436,354456.0,UNSAT
521422318,cnf_proj/MVD_ADS_S11_6_7.cnf.xz,13219762,lastuip_final_test,35102,control.lastuip,572387,complete,0.949074,0.942895,358764.0,SAT-INCORRECT
521422319,cnf_proj/MVD_ADS_S11_7_7.cnf.xz,13219689,lastuip_final_test,35102,control.lastuip,572387,complete,1.02761,1.02145,372536.0,SAT-INCORRECT
521422320,cnf_proj/MVD_ADS_S11_8_7.cnf.xz,13219687,lastuip_final_test,35102,control.lastuip,572387,complete,0.612838,0.967615,323272.0,SAT-INCORRECT
